SRC_ID_Customer,AccountNumber,SRC_ID_Store,StoreName,SRC_ID_CustomerTerritory,CustomerTerritoryName,CustomerTerritoryCountryRegionCode,SRC_ID_Person,PersonPersonType,PersonTitle,PersonFirstName,PersonMiddleName,PersonLastName,PersonEmailPromotion
115,29918,AW00029918,1252,Up-To-Date Sports,6,Canada,CA,1251,SC,Mr.,Kirk,T,King,2
116,29919,AW00029919,1254,Mountain Bike Center,4,Southwest,US,1253,SC,Mr.,Eugene,,Kogan,0
117,29920,AW00029920,1256,Specialty Sports Store,4,Southwest,US,1255,SC,Mr.,Scott,,Konersmann,2
118,29921,AW00029921,1258,Scooters and Bikes Store,1,Northwest,US,1257,SC,Ms.,Joy,R.,Koski,0
119,29922,AW00029922,1260,Closest Bicycle Store,10,United Kingdom,GB,1259,SC,Ms.,Pamala,M.,Kotc,2
120,29923,AW00029923,1262,Roadway Bicycle Supply,7,France,FR,1261,SC,Mr.,Edward,J.,Kozlowski,0
121,29924,AW00029924,1266,Reasonable Bicycle Sales,3,Central,US,1265,SC,Mr.,Mitch,,Kennedy,1
122,29925,AW00029925,1270,Outdoor Sports Supply,1,Northwest,US,1269,SC,Ms.,Margaret,T.,Krupka,0
123,29926,AW00029926,1272,Outdoor Aerobic Systems Company,10,United Kingdom,GB,1271,SC,Mr.,Deepak,,Kumar,0
124,29927,AW00029927,1274,Self-Contained Cycle Parts Company,7,France,FR,1273,SC,Mr.,Jeffrey,B.,Kung,0
125,29928,AW00029928,1276,Metal Clearing House,6,Canada,CA,1275,SC,Mr.,Vamsi,,Kuppa,0
126,29929,AW00029929,1278,Many Bikes Store,4,Southwest,US,1277,SC,Mr.,Jeffrey,,Kurtz,2
127,29930,AW00029930,1280,Largest Bike Store,3,Central,US,1279,SC,Mr.,Peter,,Kurniawan,0
128,29931,AW00029931,1282,Kickstands and Accessories Company,1,Northwest,US,1281,SC,Mr.,Eric,,Lang,0
129,29932,AW00029932,1284,Instruments and Parts Company,10,United Kingdom,GB,1283,SC,Ms.,Rebecca,,Laszlo,0
130,29933,AW00029933,1286,Neighborhood Bicycle Storehouse,7,France,FR,1285,SC,Ms.,Cecilia,M.,Laursen,0
131,29934,AW00029934,1288,Gear-Shift Bikes Limited,6,Canada,CA,1287,SC,Mr.,David,O,Lawrence,0
132,29935,AW00029935,1290,Frugal Bike Shop,1,Northwest,US,1289,SC,Ms.,Elsa,,Leavitt,0
133,29936,AW00029936,1292,Family Entertainment Center,1,Northwest,US,1291,SC,Mr.,Michael,J.,Lee,1
134,29937,AW00029937,1294,Go-cart and Bike Specialists,4,Southwest,US,1293,SC,Ms.,Marjorie,M.,Lee,0
135,29938,AW00029938,1296,Trailblazing Sports,4,Southwest,US,1295,SC,Mr.,Frank,,Campbell,1
136,29939,AW00029939,1298,Racing Partners,6,Canada,CA,1297,SC,Mr.,Mark,,Lee,0
137,29940,AW00029940,1300,Perfect Toys,7,France,FR,1299,SC,Mr.,Robertson,,Lee,2
138,29941,AW00029941,1302,Exhibition Showroom,10,United Kingdom,GB,1301,SC,Ms.,Jolie,,Lenehan,0
139,29942,AW00029942,1304,Authorized Bike Sales and Rental,1,Northwest,US,1303,SC,Mr.,Roger,,Lengel,2
140,29943,AW00029943,1306,Two-Seater Bikes,4,Southwest,US,1305,SC,,A.,Francesca,Leonetti,2
141,29944,AW00029944,1308,More Bikes!,4,Southwest,US,1307,SC,Ms.,Bonnie,B.,Lepro,0
142,29945,AW00029945,1310,Unified Sports Company,5,Southeast,US,1309,SC,Ms.,Gloria,J.,Lesko,0
143,29946,AW00029946,1312,National Manufacturing,6,Canada,CA,1311,SC,Ms.,Linda,,Leste,1
144,29947,AW00029947,1316,Wheelsets Storehouse,2,Northeast,US,1315,SC,Ms.,Judy,,Lew,1
145,29948,AW00029948,1318,Town Industries,4,Southwest,US,1317,SC,Ms.,Elsie,L.,Lewin,0
146,29949,AW00029949,1320,Security Racks and Locks Wholesalers,1,Northwest,US,1319,SC,Mr.,George,Z.,Li,0
147,29950,AW00029950,1322,Rapid Bikes,6,Canada,CA,1321,SC,Mr.,Yale,,Li,1
148,29951,AW00029951,1324,Metro Sports Equipment,7,France,FR,1323,SC,Ms.,Yan,,Li,0
149,29952,AW00029952,1326,Nearby Sporting Goods,10,United Kingdom,GB,1325,SC,Ms.,Yuhong,,Li,0
150,29953,AW00029953,1328,Front Sporting Goods,1,Northwest,US,1327,SC,Mr.,Joseph,M.,Lique,0
151,29954,AW00029954,1330,Elite Bikes,4,Southwest,US,1329,SC,Mr.,Paulo,H.,Lisboa,0
152,29955,AW00029955,1332,Catalog Store,3,Central,US,1331,SC,Mr.,David,J.,Liu,1
153,29956,AW00029956,1334,Chic Department Stores,4,Southwest,US,1333,SC,,Jinghao,,Liu,2
154,29957,AW00029957,1336,Eastside Department Store,4,Southwest,US,1335,SC,Mr.,Kevin,,Liu,2
155,29958,AW00029958,1338,Sports Sales and Rental,5,Southeast,US,1337,SC,Mr.,Run,,Liu,1
156,29959,AW00029959,1340,Cycle Merchants,6,Canada,CA,1339,SC,Mr.,Todd,R.,Logan,0
157,29960,AW00029960,1342,Global Sports Outlet,9,Australia,AU,1341,SC,Mr.,Kok-Ho,,Loh,1
158,29961,AW00029961,1344,Exotic Bikes,2,Northeast,US,1343,SC,Mr.,John,K.,Long,0
159,29962,AW00029962,1346,Fitness Hotel,3,Central,US,1345,SC,Ms.,Sharon,J.,Looney,0
160,29963,AW00029963,1350,Every Bike Shop,5,Southeast,US,1349,SC,Mr.,Spencer,,Low,0
161,29964,AW00029964,1352,Grand Industries,6,Canada,CA,1351,SC,Ms.,Anita,R.,Lucerne,1
162,29965,AW00029965,1354,Ideal Components,9,Australia,AU,1353,SC,Mr.,Jose,,Lugo,1
163,29966,AW00029966,1356,Larger Cycle Shop,2,Northeast,US,1355,SC,Mr.,Richard,,Lum,0
164,29967,AW00029967,1358,Leading Sales & Repair,3,Central,US,1357,SC,Ms.,Judy,R.,Lundahl,0
165,29968,AW00029968,1362,Metro Bike Mart,5,Southeast,US,1361,SC,Ms.,Helen,R.,Lutes,2
166,29969,AW00029969,1364,Tandem Sales and Service,6,Canada,CA,1363,SC,Mr.,Robert,P.,Lyeba,0
167,29970,AW00029970,1366,Sensible Sports,9,Australia,AU,1365,SC,Ms.,Sharon,F.,Lynn,0
168,29971,AW00029971,1368,Reliable Retail Center,6,Canada,CA,1367,SC,Mr.,Robert,,Lyon,1
169,29972,AW00029972,1370,Liquidation Sales,9,Australia,AU,1369,SC,Ms.,Jenny,,Lysaker,0
170,29973,AW00029973,1372,Friendly Bike Shop,3,Central,US,1371,SC,Ms.,Denise,R.,Maccietto,0
171,29974,AW00029974,1374,Yellow Bicycle Company,3,Central,US,1373,SC,Mr.,Scott,,MacDonald,0
172,29975,AW00029975,1376,Sports Products Store,4,Southwest,US,1375,SC,Mr.,Walter,J.,Mays,1
173,29976,AW00029976,1378,Selected Distributors,5,Southeast,US,1377,SC,Mr.,Patrick,J.,Magenheimer,2
174,29977,AW00029977,1380,Impervious Paint Company,7,France,FR,1379,SC,Ms.,Kimberly,N.,Malmendier,0
175,29978,AW00029978,1382,Shipping Specialists,10,United Kingdom,GB,1381,SC,Mr.,Ajay,,Manchepalli,0
176,29979,AW00029979,1384,Finer Sporting Goods,7,France,FR,1383,SC,Ms.,Parul,,Manek,0
177,29980,AW00029980,1386,Authentic Sales and Service,10,United Kingdom,GB,1385,SC,Mr.,Tomas,M.,Manzanares,1
178,29981,AW00029981,1388,Official Parts Shop,1,Northwest,US,1387,SC,Ms.,Kathy,R.,Marcovecchio,0
179,29982,AW00029982,1392,Discount Tours,4,Southwest,US,1391,SC,Ms.,Melissa,R.,Marple,2
180,29983,AW00029983,1394,Tire Exchange,6,Canada,CA,1393,SC,Ms.,Cecelia,L.,Marshall,1
181,29984,AW00029984,1396,Racing Tours,7,France,FR,1395,SC,Mr.,Benjamin,,Martin,2
182,29985,AW00029985,1398,Oils and Fluids Warehouse,10,United Kingdom,GB,1397,SC,Ms.,Linda,,Martin,0
183,29986,AW00029986,1400,Finished Parts Shop,7,France,FR,1399,SC,Ms.,Mindy,,Martin,1
184,29987,AW00029987,1404,Rally Master Company Inc,4,Southwest,US,1403,SC,Mr.,Frank,,Mart!nez,1
185,29988,AW00029988,1406,Professional Cyclists,6,Canada,CA,1405,SC,Mr.,Steve,,Masters,0
186,29989,AW00029989,1408,Sports Products Store,7,France,FR,1407,SC,Mr.,Joseph,,Matthews,0
187,29990,AW00029990,1410,Exclusive Bicycle Mart,10,United Kingdom,GB,1409,SC,Ms.,Jennifer,J.,Maxham,0
188,29991,AW00029991,1412,City Manufacturing,1,Northwest,US,1411,SC,Mr.,Chris,,Maxwell,0
189,29992,AW00029992,1414,Bike Dealers Association,4,Southwest,US,1413,SC,Ms.,Sandra,B.,Maynard,1
190,29993,AW00029993,1416,Pedal Systems Company,5,Southeast,US,1415,SC,Mr.,John,J.,McClane,0
191,29994,AW00029994,1418,Health Spa, Limited,6,Canada,CA,1417,SC,Ms.,Robin,M.,McGuigan,1
192,29995,AW00029995,1420,Global Bike Retailers,8,Germany,DE,1419,SC,Ms.,Stacie,K.,Mcanich,0
193,29996,AW00029996,1422,Fashionable Department Stores,2,Northeast,US,1421,SC,Ms.,Katie,,McAskill-White,2
194,29997,AW00029997,1424,Closeout Boutique,1,Northwest,US,1423,SC,Ms.,Lola,M.,McCarthy,0
195,29998,AW00029998,1426,Bicycle Merchandise Warehouse,4,Southwest,US,1425,SC,Ms.,Jane,A.,McCarty,2
196,29999,AW00029999,1428,Spoke Manufacturers,5,Southeast,US,1427,SC,Ms.,Nikki,,McCormick,1
197,30000,AW00030000,1430,Leather Seat Factory,6,Canada,CA,1429,SC,Mr.,James,L.,McCoy,0
198,30001,AW00030001,1432,Good Bicycle Store,8,Germany,DE,1431,SC,Ms.,Christinia,A.,McDonald,1
199,30002,AW00030002,1434,Endurance Bikes,2,Northeast,US,1433,SC,Mr.,Alejandro,,McGuel,0
200,30003,AW00030003,1436,Practical Bike Supply Company,3,Central,US,1435,SC,Ms.,Yvonne,,McKay,0
201,30004,AW00030004,1438,Some Discount Store,1,Northwest,US,1437,SC,Ms.,Nkenge,,McLin,1
202,30005,AW00030005,1440,Variety Cycling,10,United Kingdom,GB,1439,SC,Ms.,Nancy,A.,McPhearson,2
203,30006,AW00030006,1442,Accessories Network,7,France,FR,1441,SC,Ms.,Nellie,T.,Medina,0
204,30007,AW00030007,1444,Remote Bicycle Specialists,6,Canada,CA,1443,SC,Ms.,Raquel,,Mello,1
205,30008,AW00030008,1448,Friendly Neighborhood Bikes,3,Central,US,1447,SC,Mr.,R. Morgan,L.,Mendoza,0
206,30009,AW00030009,1450,Guaranteed Sales and Service,2,Northeast,US,1449,SC,Mr.,Tosh,,Meston,0
207,30010,AW00030010,1454,Recommended Bicycles,6,Canada,CA,1453,SC,Mr.,Stephen,A.,Mew,0
208,30011,AW00030011,1456,Sunny Place Bikes,5,Southeast,US,1455,SC,Mr.,Eric,B.,Meyer,0
209,30012,AW00030012,1458,Alpine Ski House,4,Southwest,US,1457,SC,Ms.,Helen,M.,Meyer,0
210,30013,AW00030013,1460,Cycles and Scooters,5,Southeast,US,1459,SC,Ms.,Deanna,,Meyer,0
211,30014,AW00030014,1462,Small Bike Accessories Shop,2,Northeast,US,1461,SC,Mr.,Gary,P.,Meyerhoff,0
212,30015,AW00030015,1464,List Price Catalog Company,9,Australia,AU,1463,SC,Mr.,Ramesh,,Meyyappan,0
213,30016,AW00030016,1466,Seats and Saddles Company,6,Canada,CA,1465,SC,Mr.,Thomas,R.,Michaels,2
214,30017,AW00030017,1468,Village Tours,5,Southeast,US,1467,SC,Mr.,Jan,,Miksovsky,1
215,30018,AW00030018,1470,All Cycle Shop,1,Northwest,US,1469,SC,Ms.,Virginia,L.,Miller,1
216,30019,AW00030019,1472,Tachometers and Accessories,10,United Kingdom,GB,1471,SC,Mr.,Matthew,J.,Miller,0
217,30020,AW00030020,1474,Cycles Sales and Repair,7,France,FR,1473,SC,Mr.,Emilo,R.,Miller,0
218,30021,AW00030021,1476,Low Price Cycles,6,Canada,CA,1475,SC,Mr.,Ben,,Miller,1
219,30022,AW00030022,1478,Metropolitan Manufacturing,4,Southwest,US,1477,SC,Mr.,Dylan,,Miller,1
220,30023,AW00030023,1480,Orange Bicycle Company,3,Central,US,1479,SC,Mr.,Frank,,Miller,0
221,30024,AW00030024,1482,Riding Associates,1,Northwest,US,1481,SC,Ms.,Neva,M.,Mitchell,0
222,30025,AW00030025,1484,Essential Bike Works,10,United Kingdom,GB,1483,SC,Ms.,Linda,,Mitchell,0
223,30026,AW00030026,1486,Rural Mountain Bike Mart,7,France,FR,1485,SC,Mr.,Scott,,Mitchell,1
224,30027,AW00030027,1490,Engineered Bike Systems,4,Southwest,US,1489,SC,Mr.,Joseph,P.,Mitzner,2
225,30028,AW00030028,1796,Professional Containers and Packaging Co.,4,Southwest,US,1795,SC,Ms.,Laura,C.,Steele,0
226,30029,AW00030029,1798,One Bike Company,6,Canada,CA,1797,SC,Ms.,Shanay,B.,Steelman,0
227,30030,AW00030030,1802,Cycling Goods,10,United Kingdom,GB,1801,SC,Mr.,Stefano,,Stefani,1
228,30031,AW00030031,1804,Cycle Clearance,1,Northwest,US,1803,SC,Mr.,Alan,,Steiner,0
229,30032,AW00030032,1806,Black Bicycle Company,3,Central,US,1805,SC,Mr.,Derik,,Stenerson,2
230,30033,AW00030033,1808,Transport Bikes,1,Northwest,US,1807,SC,Mr.,Vassar,J.,Stern,0
231,30034,AW00030034,1810,Sellers of Cycles,1,Northwest,US,1809,SC,Ms.,Wathalee,R.,Steuber,2
232,30035,AW00030035,1812,Maintenance and Repair for Bicycles,4,Southwest,US,1811,SC,Ms.,Alice,M.,Steiner,2
233,30036,AW00030036,1814,Fitness Department Stores,4,Southwest,US,1813,SC,Ms.,Liza Marie,N.,Stevens,2
234,30037,AW00030037,1816,Famous Bike Shop,6,Canada,CA,1815,SC,Mr.,Jim,,Stewart,1
235,30038,AW00030038,1818,Eastward Bike Accessories,9,Australia,AU,1817,SC,Ms.,Judy,R.,Storjohann,2
236,30039,AW00030039,1822,Gift and Toy Store,3,Central,US,1821,SC,Mr.,Robert,B.,Stotka,0
237,30040,AW00030040,1824,Major Sporting Goods,4,Southwest,US,1823,SC,Ms.,Kayla,M.,Stotler,0
238,30041,AW00030041,1826,Executive Discount Store,5,Southeast,US,1825,SC,Mr.,Charles,J.,Strange,0
239,30042,AW00030042,1828,Major Cycling,6,Canada,CA,1827,SC,Ms.,Ruby Sue,R.,Styles,0
240,30043,AW00030043,1830,Getaway Inn,7,France,FR,1829,SC,Mr.,Min,,Su,0
241,30044,AW00030044,1832,Downhill Bicycle Specialists,10,United Kingdom,GB,1831,SC,Mr.,Gary,J.,Suess,0
242,30045,AW00030045,1834,Bike Experts,1,Northwest,US,1833,SC,Ms.,Ruth,J.,Suffin,1
243,30046,AW00030046,1836,Extraordinary Bike Works,4,Southwest,US,1835,SC,Ms.,Elizabeth,J.,Sullivan,1
244,30047,AW00030047,1838,Valley Bicycle Distributors,4,Southwest,US,1837,SC,Mr.,Michael,,Sullivan,2
245,30048,AW00030048,1840,Top Sports Supply,6,Canada,CA,1839,SC,Ms.,Marcia,J.,Sultan,0
246,30049,AW00030049,1842,Racing Sales and Service,7,France,FR,1841,SC,Mr.,Nate,,Sun,0
247,30050,AW00030050,1844,Metropolitan Bicycle Supply,10,United Kingdom,GB,1843,SC,Mr.,Krishna,,Sunkammurali,0
248,30051,AW00030051,1846,Honest Repair Service,1,Northwest,US,1845,SC,Mr.,Brad,,Sutton,1
249,30052,AW00030052,1850,Wheel Gallery,4,Southwest,US,1849,SC,Mr.,Abraham,L.,Swearengin,0
250,30053,AW00030053,1852,Top Bike Market,6,Canada,CA,1851,SC,Ms.,Katherine,K.,Swan,2
251,30054,AW00030054,1856,Grown-up Bike Store,2,Northeast,US,1855,SC,Ms.,Shelly,,Szymanski,1
252,30055,AW00030055,1858,Bicycle Lines Distributors,3,Central,US,1857,SC,Ms.,Julie,,Taft-Rider,0
253,30056,AW00030056,1860,Sparkling Paint and Finishes,4,Southwest,US,1859,SC,Mr.,Clarence,R.,Tatman,0
254,30057,AW00030057,1862,Racing Association,5,Southeast,US,1861,SC,Mr.,Damon,A.,Taylor,0
255,30058,AW00030058,1864,Plastic Parts Company,6,Canada,CA,1863,SC,Mr.,Mike,M.,Taylor,2
256,30059,AW00030059,1866,Gears and Parts Company,9,Australia,AU,1865,SC,Mr.,Denis,,Taylor,0
257,30060,AW00030060,1868,Executive Gift Store,2,Northeast,US,1867,SC,Mr.,Jeff,E.,Teper,0
258,30061,AW00030061,1870,Big Cycle Mall,4,Southwest,US,1869,SC,Mr.,Chad,J.,Tedford,1
259,30062,AW00030062,1872,Budget Bike Company,5,Southeast,US,1871,SC,Mr.,Sameer,A.,Tejani,1
260,30063,AW00030063,1874,Eighth Bike Store,4,Southwest,US,1873,SC,Ms.,Vanessa,J.,Tench,2
261,30064,AW00030064,1876,Demand Distributors,1,Northwest,US,1875,SC,Ms.,Judy,J.,Thames,0
262,30065,AW00030065,1878,Immediate Repair Shop,2,Northeast,US,1877,SC,Ms.,Karen,M.,Theisen,2
263,30066,AW00030066,1880,Off-Price Bike Center,8,Germany,DE,1879,SC,Mr.,Ram,,Thirunavukkarasu,0
264,30067,AW00030067,1882,Red Bicycle Company,6,Canada,CA,1881,SC,Ms.,Phyllis,A.,Thomas,1
265,30068,AW00030068,1884,Retirement Activities Association,5,Southeast,US,1883,SC,Mr.,James,R.,Thomas,2
266,30069,AW00030069,1886,Trendy Department Stores,4,Southwest,US,1885,SC,Mr.,Donald,M.,Thompson,0
267,30070,AW00030070,1888,Vintage Sport Boutique,1,Northwest,US,1887,SC,Ms.,Kendra,N.,Thompson,0
268,30071,AW00030071,1890,Travel Sports,1,Northwest,US,1889,SC,Mr.,Daniel,P.,Thompson,0
269,30072,AW00030072,1892,West Side Mart,10,United Kingdom,GB,1891,SC,Ms.,Andrea,A.,Thomsen,1
270,30073,AW00030073,1894,The Bike Outlet,7,France,FR,1893,SC,Ms.,Rossane,L.,Thoreson,2
271,30074,AW00030074,1896,Tenth Bike Store,6,Canada,CA,1895,SC,Ms.,Yuping,,Tian,2
272,30075,AW00030075,1898,Valuable Bike Parts Company,5,Southeast,US,1897,SC,Mr.,Mike,,Tiano,0
273,30076,AW00030076,1900,Fun Times Club,3,Central,US,1899,SC,Ms.,Diane,,Tibbott,0
274,30077,AW00030077,1902,Chain and Chain Tool Distributions,5,Southeast,US,1901,SC,Ms.,Danielle,,Tiedt,1
275,30078,AW00030078,1904,Mobile Outlet,2,Northeast,US,1903,SC,Mr.,Tony,,Ting,0
276,30079,AW00030079,1906,Regional Cycle Shop,8,Germany,DE,1905,SC,Mr.,John,,Tippett,1
277,30080,AW00030080,1910,Wingtip Toys,1,Northwest,US,1909,SC,Ms.,Delia,B.,Toone,1
278,30081,AW00030081,1912,The Cycle Store,5,Southeast,US,1911,SC,Mr.,Alvin,J.,Torre,1
279,30082,AW00030082,1914,Educational Services,8,Germany,DE,1913,SC,Ms.,Anna,F.,Townsend,0
280,30083,AW00030083,1916,Active Life Toys,6,Canada,CA,1915,SC,Mr.,Glenn,J.,Track,0
281,30084,AW00030084,1918,Simple Bike Parts,5,Southeast,US,1917,SC,Mr.,Abe,M.,Tramel,0
282,30085,AW00030085,1924,Bike Products and Accessories,5,Southeast,US,1923,SC,Ms.,Doris,J.,Traube,0
283,30086,AW00030086,1926,Fitness Toys,8,Germany,DE,1925,SC,Ms.,Jean,E.,Trenary,1
284,30087,AW00030087,1928,Quick Parts and Service,6,Canada,CA,1927,SC,Mr.,Billy,J.,Trent,0
285,30088,AW00030088,1930,Reliable Brake Systems,5,Southeast,US,1929,SC,Mr.,David,F.,Trolen,2
286,30089,AW00030089,1932,Thrifty Parts and Sales,4,Southwest,US,1931,SC,Mr.,Michael John,R.,Troyer,0
287,30090,AW00030090,1934,A Typical Bike Shop,4,Southwest,US,1933,SC,Ms.,Christie,J.,Trujillo,0
288,30091,AW00030091,1936,Active Transport Inc.,2,Northeast,US,1935,SC,Ms.,Lynn,,Tsoflias,0
289,30092,AW00030092,1938,Cycle Parts and Accessories,9,Australia,AU,1937,SC,Ms.,Gracia,B.,Tuell,0
290,30093,AW00030093,1940,Fasteners & Bolts Outlet,6,Canada,CA,1939,SC,Ms.,Phyllis,B.,Tuffield,0
291,30094,AW00030094,1944,Quantity Discounts,4,Southwest,US,1943,SC,Mr.,Sairaj,,Uddin,1
292,30095,AW00030095,1946,Swift Cycles,4,Southwest,US,1945,SC,Mr.,Sunil,,Uppal,0
293,30096,AW00030096,1948,Classic Cycle Store,2,Northeast,US,1947,SC,Ms.,Mary,J.,Vaca,0
294,30097,AW00030097,1950,Helpful Sales and Repair Service ,9,Australia,AU,1949,SC,Ms.,Rachel,B.,Valdez,0
295,30098,AW00030098,1952,Large Bike Shop,6,Canada,CA,1951,SC,Ms.,Esther,K.,Valle,1
296,30099,AW00030099,1954,Recreation Supplies,5,Southeast,US,1953,SC,Mr.,H.,Brian,Valentine,0
297,30100,AW00030100,1956,Wire Baskets and Parts,4,Southwest,US,1955,SC,Mr.,Jessie,E.,Valerio,2
298,30101,AW00030101,1958,Ultimate Bicycle Company,7,France,FR,1957,SC,Mr.,Johnathan,,Van Eaton,2
299,30102,AW00030102,1960,Sports Store,10,United Kingdom,GB,1959,SC,Mr.,Roger,,Van Houten,0
300,30103,AW00030103,1962,Metropolitan Equipment,7,France,FR,1961,SC,Ms.,Mandy,,Vance,2
301,30104,AW00030104,1964,Extended Tours,10,United Kingdom,GB,1963,SC,Ms.,Rose,M.,Vandenouer,0
302,30105,AW00030105,1966,Convenient Sales and Service,1,Northwest,US,1965,SC,Mr.,Gregory,T.,Vanderbout,0
303,30106,AW00030106,1968,Solid Bike Parts,4,Southwest,US,1967,SC,Mr.,Michael,,Vanderhyde,0
304,30107,AW00030107,1970,Permanent Finish Products,1,Northwest,US,1969,SC,Ms.,Margaret,J.,Vanderkamp,0
305,30108,AW00030108,1972,Mercantile Outlet,6,Canada,CA,1971,SC,Ms.,Kara,N.,Vanderlinden,0
306,30109,AW00030109,1976,Exhilarating Cycles,3,Central,US,1975,SC,Mr.,Nieves,J.,Vargas,0
307,30110,AW00030110,1978,Exercise Center,4,Southwest,US,1977,SC,Mr.,Gary,T,Vargas,2
308,30111,AW00030111,1980,Great Bicycle Supply,3,Central,US,1979,SC,Mr.,Ranjit,Rudra,Varkey Chudukatil,1
309,30112,AW00030112,1982,Mail-Order Outlet,1,Northwest,US,1981,SC,Ms.,Patricia,M.,Vasquez,0
310,30113,AW00030113,1984,Nearby Cycle Shop,10,United Kingdom,GB,1983,SC,Mr.,Raja,D.,Venugopal,0
311,30114,AW00030114,1986,Recreation Toy Store,7,France,FR,1985,SC,Mr.,Kevin,,Verboort,0
312,30115,AW00030115,1988,Retreat Inn,6,Canada,CA,1987,SC,Ms.,Dora,P.,Verdad,2
313,30116,AW00030116,1990,Technical Parts Manufacturing,4,Southwest,US,1989,SC,Ms.,Wanda,F.,Vernon,0
314,30117,AW00030117,1992,Totes & Baskets Company,4,Southwest,US,1991,SC,Mr.,Robert,R.,Vessa,0
315,30118,AW00030118,1994,World of Bikes,3,Central,US,1993,SC,Ms.,Caroline,A.,Vicknair,0
316,29484,AW00029484,292,Next-Door Bike Store,5,Southeast,US,291,SC,Mr.,Gustavo,,Achong,2
317,29485,AW00029485,294,Professional Sales and Service,4,Southwest,US,293,SC,Ms.,Catherine,R.,Abel,1
318,29486,AW00029486,296,Riders Company,3,Central,US,295,SC,Ms.,Kim,,Abercrombie,0
319,29487,AW00029487,298,The Bike Mechanics,2,Northeast,US,297,SC,Sr.,Humberto,,Acevedo,2
320,29488,AW00029488,300,Nationwide Supply,9,Australia,AU,299,SC,Sra.,Pilar,,Ackerman,0
321,29489,AW00029489,302,Area Bike Accessories,4,Southwest,US,301,SC,Ms.,Frances,B.,Adams,1
322,29490,AW00029490,304,Bicycle Accessories and Kits,1,Northwest,US,303,SC,Ms.,Margaret,J.,Smith,0
323,29491,AW00029491,306,Clamps & Brackets Co.,5,Southeast,US,305,SC,Ms.,Carla,J.,Adams,0
324,29492,AW00029492,308,Valley Bicycle Specialists,3,Central,US,307,SC,Mr.,Jay,,Adams,1
325,29493,AW00029493,310,New Bikes Company,5,Southeast,US,309,SC,Mr.,Ronald,L.,Adina,0
326,29494,AW00029494,312,Vinyl and Plastic Goods Corporation,6,Canada,CA,311,SC,Mr.,Samuel,N.,Agcaoili,0
327,29495,AW00029495,314,Top of the Line Bikes,8,Germany,DE,313,SC,Mr.,James,T.,Aguilar,1
328,29496,AW00029496,316,Fun Toys and Bikes,4,Southwest,US,315,SC,Mr.,Robert,E.,Ahlering,0
329,29497,AW00029497,318,Great Bikes ,1,Northwest,US,317,SC,Mr.,François,,Ferrier,1
330,29498,AW00029498,320,Metropolitan Sales and Rental,2,Northeast,US,319,SC,Ms.,Kim,,Akers,2
331,29499,AW00029499,324,Valley Toy Store,6,Canada,CA,323,SC,Ms.,Amy,E.,Alberts,1
332,29500,AW00029500,326,Worthwhile Activity Store,5,Southeast,US,325,SC,Ms.,Anna,A.,Albright,1
333,29501,AW00029501,328,Purchase Mart,2,Northeast,US,327,SC,Mr.,Milton,J.,Albury,0
334,29502,AW00029502,330,Major Sport Suppliers,1,Northwest,US,329,SC,Mr.,Paul,L.,Alcorn,1
335,29503,AW00029503,332,Family's Favorite Bike Shop,6,Canada,CA,331,SC,Mr.,Gregory,F.,Alderson,0
336,29504,AW00029504,334,Global Plaza,5,Southeast,US,333,SC,Mr.,J. Phillip,L.,Alexander,1
337,29505,AW00029505,336,Imported and Domestic Cycles,1,Northwest,US,335,SC,Ms.,Michelle,,Alexander,2
338,29506,AW00029506,338,Systematic Sales,4,Southwest,US,337,SC,Mr.,Sean,P.,Jacobson,2
339,29507,AW00029507,340,eCommerce Bikes,5,Southeast,US,339,SC,Ms.,Phyllis,A.,Allen,1
340,29508,AW00029508,342,Mountain Toy Store,4,Southwest,US,341,SC,Mr.,Marvin,N.,Allen,0
341,29509,AW00029509,344,Retail Sales and Service,2,Northeast,US,343,SC,Mr.,Michael,,Allen,2
342,29510,AW00029510,346,Designated Distributors,6,Canada,CA,345,SC,Mr.,Cecil,J.,Allison,0
343,29511,AW00029511,348,Bold Bike Accessories,3,Central,US,347,SC,Mr.,Oscar,L.,Alpuerto,1
344,29512,AW00029512,350,Twin Cycles,9,Australia,AU,349,SC,Ms.,Sandra,J.,Altamirano,0
345,29513,AW00029513,352,Tiny Bike Boutique,5,Southeast,US,351,SC,Ms.,Selena,R.,Alvarado,0
346,29514,AW00029514,354,Acclaimed Bicycle Company,5,Southeast,US,353,SC,Mr.,Emilio,R.,Alvaro,1
347,29515,AW00029515,356,Serious Cycles,6,Canada,CA,355,SC,Mr.,Maxwell,J.,Amland,0
348,29516,AW00029516,358,Quality Bike Sales,9,Australia,AU,357,SC,Ms.,Mae,N.,Anderson,0
349,29517,AW00029517,360,Novelty Bikes,3,Central,US,359,SC,Ms.,Ramona,J.,Antrim,0
350,29518,AW00029518,362,Distinctive Cycles Sales & Service,5,Southeast,US,361,SC,Ms.,Sabria,B.,Appelbaum,0
351,29519,AW00029519,364,Leading Bike Distributors,5,Southeast,US,363,SC,Ms.,Hannah,R.,Arakawa,0
352,29520,AW00029520,366,Activity Center,5,Southeast,US,365,SC,Ms.,Kyley,J.,Arbelaez,1
353,29521,AW00029521,368,Brightwork Company,1,Northwest,US,367,SC,Mr.,Tom,H,Johnston,1
